,u,v
0,132,388
1,132,389
2,133,386
3,133,387
4,133,388
5,133,389
6,133,390
7,133,391
8,133,392
9,134,386
10,134,387
11,134,388
12,134,389
13,134,390
14,134,391
15,134,392
16,134,428
17,134,429
18,134,430
19,134,431
20,134,432
21,134,433
22,134,434
23,135,386
24,135,387
25,135,388
26,135,389
27,135,390
28,135,391
29,135,392
30,135,393
31,135,426
32,135,427
33,135,428
34,135,429
35,135,430
36,135,431
37,135,432
38,135,433
39,135,434
40,135,435
41,135,436
42,135,437
43,136,386
44,136,387
45,136,388
46,136,389
47,136,390
48,136,391
49,136,392
50,136,393
51,136,425
52,136,426
53,136,427
54,136,428
55,136,429
56,136,430
57,136,431
58,136,432
59,136,433
60,136,434
61,136,435
62,136,436
63,136,437
64,137,386
65,137,387
66,137,388
67,137,389
68,137,390
69,137,391
70,137,392
71,137,393
72,137,424
73,137,425
74,137,426
75,137,427
76,137,428
77,137,429
78,137,430
79,137,431
80,137,432
81,137,433
82,137,434
83,137,435
84,137,436
85,137,437
86,137,438
87,138,388
88,138,389
89,138,390
90,138,391
91,138,392
92,138,423
93,138,424
94,138,425
95,138,426
96,138,427
97,138,428
98,138,429
99,138,430
100,138,431
101,138,432
102,138,433
103,138,434
104,138,435
105,138,436
106,138,437
107,138,438
108,138,439
109,139,391
110,139,392
111,139,423
112,139,424
113,139,425
114,139,426
115,139,427
116,139,428
117,139,429
118,139,430
119,139,431
120,139,432
121,139,433
122,139,434
123,139,435
124,139,436
125,139,437
126,139,438
127,139,439
128,139,440
129,140,423
130,140,424
131,140,425
132,140,426
133,140,427
134,140,428
135,140,429
136,140,430
137,140,431
138,140,432
139,140,433
140,140,434
141,140,435
142,140,436
143,140,437
144,140,438
145,140,439
146,140,440
147,141,423
148,141,424
149,141,425
150,141,426
151,141,427
152,141,428
153,141,429
154,141,430
155,141,431
156,141,432
157,141,433
158,141,434
159,141,435
160,141,436
161,141,437
162,141,438
163,141,439
164,141,440
165,141,441
166,142,423
167,142,424
168,142,425
169,142,426
170,142,427
171,142,428
172,142,429
173,142,430
174,142,431
175,142,432
176,142,433
177,142,434
178,142,435
179,142,436
180,142,437
181,142,438
182,142,439
183,142,440
184,142,441
185,143,423
186,143,424
187,143,425
188,143,426
189,143,427
190,143,428
191,143,429
192,143,430
193,143,431
194,143,432
195,143,433
196,143,434
197,143,435
198,143,436
199,143,437
200,143,438
201,143,439
202,143,440
203,143,441
204,144,423
205,144,424
206,144,425
207,144,426
208,144,427
209,144,428
210,144,429
211,144,430
212,144,431
213,144,432
214,144,433
215,144,434
216,144,435
217,144,436
218,144,437
219,144,438
220,144,439
221,144,440
222,144,441
223,145,424
224,145,425
225,145,426
226,145,427
227,145,428
228,145,429
229,145,430
230,145,431
231,145,432
232,145,433
233,145,434
234,145,435
235,145,436
236,145,437
237,145,438
238,145,439
239,145,440
240,145,441
241,146,425
242,146,426
243,146,427
244,146,428
245,146,429
246,146,430
247,146,431
248,146,432
249,146,433
250,146,434
251,146,435
252,146,436
253,146,437
254,146,438
255,146,439
256,146,440
257,147,425
258,147,426
259,147,427
260,147,428
261,147,429
262,147,430
263,147,431
264,147,432
265,147,433
266,147,434
267,147,435
268,147,436
269,147,437
270,147,438
271,147,439
272,147,440
273,148,428
274,148,429
275,148,430
276,148,431
277,148,432
278,148,433
279,148,434
280,148,435
281,148,436
282,148,437
283,148,438
284,148,439
285,148,440
286,149,429
287,149,430
288,149,431
289,149,432
290,149,433
291,149,434
292,149,435
293,149,436
294,149,437
295,149,438
296,149,439
297,150,430
298,150,431
299,150,432
300,150,433
301,150,434
302,150,435
303,150,436
304,150,437
305,150,438
306,162,391
307,162,392
308,162,393
309,163,388
310,163,389
311,163,390
312,163,391
313,163,392
314,163,393
315,163,394
316,163,395
317,163,412
318,163,413
319,163,414
320,163,415
321,163,416
322,164,385
323,164,386
324,164,387
325,164,388
326,164,389
327,164,390
328,164,391
329,164,392
330,164,393
331,164,394
332,164,395
333,164,396
334,164,408
335,164,409
336,164,410
337,164,411
338,164,412
339,164,413
340,164,414
341,164,415
342,164,416
343,164,417
344,164,418
345,164,419
346,165,384
347,165,385
348,165,386
349,165,387
350,165,388
351,165,389
352,165,390
353,165,391
354,165,392
355,165,393
356,165,394
357,165,395
358,165,396
359,165,397
360,165,407
361,165,408
362,165,409
363,165,410
364,165,411
365,165,412
366,165,413
367,165,414
368,165,415
369,165,416
370,165,417
371,165,418
372,165,419
373,165,420
374,166,382
375,166,383
376,166,384
377,166,385
378,166,386
379,166,387
380,166,388
381,166,389
382,166,390
383,166,391
384,166,392
385,166,393
386,166,394
387,166,395
388,166,396
389,166,397
390,166,406
391,166,407
392,166,408
393,166,409
394,166,410
395,166,411
396,166,412
397,166,413
398,166,414
399,166,415
400,166,416
401,166,417
402,166,418
403,166,419
404,166,420
405,167,382
406,167,383
407,167,384
408,167,385
409,167,386
410,167,387
411,167,388
412,167,389
413,167,390
414,167,391
415,167,392
416,167,393
417,167,394
418,167,395
419,167,396
420,167,397
421,167,405
422,167,406
423,167,407
424,167,408
425,167,409
426,167,410
427,167,411
428,167,412
429,167,413
430,167,414
431,167,415
432,167,416
433,167,417
434,167,418
435,167,419
