,x,y,z
1398,0.01446,-0.11568,0.1446
1399,0.01620740740740741,-0.11669333333333333,0.14586666666666667
1400,0.01785259259259259,-0.11685333333333331,0.14606666666666665
1401,0.01947555555555555,-0.11685333333333331,0.14606666666666665
1402,0.02124296296296296,-0.11765333333333332,0.14706666666666665
1403,0.022877037037037033,-0.11765333333333332,0.14706666666666665
1404,0.024511111111111112,-0.11765333333333332,0.14706666666666665
1405,0.02614518518518518,-0.11765333333333332,0.14706666666666665
1406,0.027678518518518515,-0.11722666666666666,0.14653333333333332
1407,0.02926666666666666,-0.11706666666666664,0.14633333333333332
1408,0.030836296296296296,-0.11685333333333331,0.14606666666666665
1409,0.032177777777777784,-0.11584000000000001,0.1448
1410,0.03332,-0.11424000000000001,0.1428
1411,0.034662222222222226,-0.11344,0.1418
1412,0.035590370370370376,-0.11141333333333334,0.13926666666666668
1413,0.036800000000000006,-0.1104,0.138
1414,0.037981481481481484,-0.10938666666666667,0.13673333333333335
1415,-0.0408362962962963,-0.09997851851851852,0.12673333333333334
1416,-0.03967703703703704,-0.10060962962962963,0.12753333333333333
1417,-0.03888,-0.10223999999999998,0.1296
1418,-0.03780592592592592,-0.10323925925925927,0.13086666666666666
1419,-0.0365,-0.10366,0.1314
1420,-0.03525333333333334,-0.10429111111111111,0.1322
1421,-0.03404,-0.10508,0.1332
1422,-0.03256,-0.10508,0.1332
1423,-0.03108,-0.10508,0.1332
1424,-0.029762962962962967,-0.10565851851851853,0.13393333333333335
1425,-0.02816222222222222,-0.10523777777777776,0.1334
1426,-0.026573333333333334,-0.10481703703703703,0.13286666666666666
1427,-0.024996296296296298,-0.1043962962962963,0.13233333333333333
1428,-0.02343111111111111,-0.10397555555555554,0.1318
1429,-0.02196666666666667,-0.10397555555555554,0.1318
1430,-0.02046074074074074,-0.10376518518518518,0.13153333333333334
1431,-0.019028148148148148,-0.10392296296296297,0.13173333333333334
1432,-0.0176,-0.10413333333333333,0.132
1433,-0.016133333333333333,-0.10413333333333333,0.132
1434,-0.014666666666666668,-0.10413333333333333,0.132
1435,-0.013200000000000002,-0.10413333333333333,0.132
1436,-0.011757037037037038,-0.1043437037037037,0.13226666666666667
1437,-0.010287407407407408,-0.1043437037037037,0.13226666666666667
1438,-0.008919999999999999,-0.10555333333333333,0.1338
1439,-0.0074333333333333335,-0.10555333333333333,0.1338
1440,-0.005946666666666667,-0.10555333333333333,0.1338
1441,-0.0044599999999999996,-0.10555333333333333,0.1338
1442,-0.0029955555555555556,-0.10634222222222223,0.1348
1443,-0.001488888888888889,-0.10571111111111112,0.134
1444,0.0,-0.10692074074074075,0.13553333333333334
1445,0.001505925925925926,-0.10692074074074075,0.13553333333333334
1446,0.003034074074074074,-0.10770962962962963,0.13653333333333334
1447,0.004575555555555556,-0.10828814814814815,0.13726666666666668
1448,0.006145185185185186,-0.10907703703703706,0.13826666666666668
1449,0.007722222222222223,-0.10965555555555558,0.139
1450,0.009453333333333333,-0.11186444444444445,0.1418
1451,0.011127407407407409,-0.11286370370370372,0.14306666666666668
1452,0.012805925925925927,-0.11365259259259261,0.14406666666666668
1453,0.014506666666666668,-0.11444148148148149,0.14506666666666668
1454,0.01622962962962963,-0.11523037037037036,0.14606666666666665
1455,0.01790962962962963,-0.1155985185185185,0.14653333333333332
1456,0.019608888888888884,-0.11601925925925924,0.14706666666666665
1457,0.02124296296296296,-0.11601925925925924,0.14706666666666665
1458,0.02303259259259259,-0.11680814814814813,0.14806666666666665
1459,0.024677777777777774,-0.11680814814814813,0.14806666666666665
1460,0.02632296296296296,-0.11680814814814813,0.14806666666666665
1461,0.027628148148148145,-0.11538814814814814,0.14626666666666666
1462,0.029306666666666665,-0.1155985185185185,0.14653333333333332
1463,0.03093481481481481,-0.1155985185185185,0.14653333333333332
1464,0.03228148148148148,-0.11459925925925926,0.14526666666666666
1465,0.03336666666666667,-0.11281111111111111,0.14300000000000002
1466,0.034711111111111116,-0.11202222222222223,0.14200000000000002
1467,-0.042088888888888884,-0.09820740740740741,0.12626666666666667
1468,-0.04126592592592593,-0.0996074074074074,0.12806666666666666
1469,-0.040568888888888884,-0.1014222222222222,0.1304
1470,-0.03944,-0.10225185185185186,0.13146666666666668
1471,-0.038345185185185184,-0.10323703703703704,0.13273333333333334
1472,-0.03716666666666667,-0.10406666666666667,0.1338
1473,-0.03616,-0.10546666666666665,0.1356
1474,-0.03465333333333333,-0.10546666666666665,0.1356
1475,-0.033146666666666665,-0.10546666666666665,0.1356
1476,-0.03187333333333333,-0.10624444444444443,0.1366
1477,-0.030296296296296297,-0.10603703703703703,0.13633333333333333
1478,-0.028612592592592596,-0.10541481481481482,0.13553333333333334
1479,-0.027000000000000003,-0.10500000000000001,0.135
1480,-0.02534888888888889,-0.10437777777777778,0.1342
1481,-0.023715555555555552,-0.10375555555555555,0.1334
1482,-0.022222222222222223,-0.10370370370370371,0.13333333333333333
1483,-0.020616296296296296,-0.10308148148148148,0.13253333333333334
1484,-0.019028148148148148,-0.10245925925925926,0.13173333333333334
1485,-0.01752888888888889,-0.10225185185185186,0.13146666666666668
1486,-0.013146666666666668,-0.10225185185185186,0.13146666666666668
1487,-0.011774814814814816,-0.10302962962962964,0.13246666666666668
1488,-0.010323703703703705,-0.10323703703703704,0.13273333333333334
1489,-0.008866666666666667,-0.10344444444444445,0.133
1490,-0.007388888888888889,-0.10344444444444445,0.133
1491,-0.005955555555555556,-0.10422222222222223,0.134
1492,-0.004475555555555556,-0.10442962962962964,0.13426666666666667
1493,-0.0029837037037037037,-0.10442962962962964,0.13426666666666667
1494,-0.0014940740740740743,-0.1045851851851852,0.13446666666666668
1495,0.0,-0.1047925925925926,0.13473333333333334
1496,0.0015081481481481482,-0.10557037037037038,0.13573333333333334
1497,0.003032592592592593,-0.10614074074074074,0.13646666666666668
1498,0.004582222222222223,-0.10691851851851852,0.13746666666666668
1499,0.006154074074074075,-0.1076962962962963,0.13846666666666668
1500,0.007777777777777778,-0.1088888888888889,0.14
1501,0.009471111111111112,-0.1104962962962963,0.14206666666666667
1502,0.011225925925925926,-0.11225925925925927,0.14433333333333334
1503,0.012942222222222223,-0.11324444444444445,0.1456
1504,0.014686666666666666,-0.11422962962962961,0.14686666666666665
1505,0.016429629629629627,-0.11500740740740739,0.14786666666666665
1506,0.018162222222222222,-0.11557777777777777,0.14859999999999998
