,u,v
0,126,367
1,126,368
2,126,369
3,126,370
4,126,371
5,127,361
6,127,362
7,127,363
8,127,364
9,127,365
10,127,366
11,127,367
12,127,368
13,127,369
14,127,370
15,127,371
16,127,372
17,127,373
18,127,382
19,127,383
20,127,384
21,127,385
22,127,386
23,127,387
24,128,361
25,128,362
26,128,363
27,128,364
28,128,365
29,128,366
30,128,367
31,128,368
32,128,369
33,128,370
34,128,371
35,128,372
36,128,373
37,128,374
38,128,382
39,128,383
40,128,384
41,128,385
42,128,386
43,128,387
44,128,388
45,128,389
46,128,390
47,129,360
48,129,361
49,129,362
50,129,363
51,129,364
52,129,365
53,129,366
54,129,367
55,129,368
56,129,369
57,129,370
58,129,371
59,129,372
60,129,373
61,129,374
62,129,375
63,129,376
64,129,377
65,129,382
66,129,383
67,129,384
68,129,385
69,129,386
70,129,387
71,129,388
72,129,389
73,129,390
74,129,391
75,129,392
76,129,393
77,129,423
78,129,424
79,129,425
80,129,426
81,129,427
82,130,359
83,130,360
84,130,361
85,130,362
86,130,363
87,130,364
88,130,365
89,130,366
90,130,367
91,130,368
92,130,369
93,130,370
94,130,371
95,130,372
96,130,373
97,130,374
98,130,375
99,130,376
100,130,377
101,130,378
102,130,382
103,130,383
104,130,384
105,130,385
106,130,386
107,130,387
108,130,388
109,130,389
110,130,390
111,130,391
112,130,392
113,130,393
114,130,394
115,130,395
116,130,421
117,130,422
118,130,423
119,130,424
120,130,425
121,130,426
122,130,427
123,130,428
124,130,429
125,131,356
126,131,357
127,131,358
128,131,359
129,131,360
130,131,361
131,131,362
132,131,363
133,131,364
134,131,365
135,131,366
136,131,367
137,131,368
138,131,369
139,131,370
140,131,371
141,131,372
142,131,373
143,131,374
144,131,375
145,131,376
146,131,377
147,131,378
148,131,381
149,131,382
150,131,383
151,131,384
152,131,385
153,131,386
154,131,387
155,131,388
156,131,389
157,131,390
158,131,391
159,131,392
160,131,393
161,131,394
162,131,395
163,131,417
164,131,418
165,131,419
166,131,420
167,131,421
168,131,422
169,131,423
170,131,424
171,131,425
172,131,426
173,131,427
174,131,428
175,131,429
176,132,355
177,132,356
178,132,357
179,132,358
180,132,359
181,132,360
182,132,361
183,132,362
184,132,363
185,132,364
186,132,365
187,132,366
188,132,367
189,132,368
190,132,369
191,132,370
192,132,371
193,132,372
194,132,373
195,132,374
196,132,375
197,132,376
198,132,377
199,132,378
200,132,379
201,132,380
202,132,381
203,132,382
204,132,383
205,132,384
206,132,385
207,132,386
208,132,387
209,132,388
210,132,389
211,132,390
212,132,391
213,132,392
214,132,393
215,132,394
216,132,395
217,132,415
218,132,416
219,132,417
220,132,418
221,132,419
222,132,420
223,132,421
224,132,422
225,132,423
226,132,424
227,132,425
228,132,426
229,132,427
230,132,428
231,132,429
232,132,430
233,133,354
234,133,355
235,133,356
236,133,357
237,133,358
238,133,359
239,133,360
240,133,361
241,133,362
242,133,363
243,133,364
244,133,365
245,133,366
246,133,367
247,133,368
248,133,369
249,133,370
250,133,371
251,133,372
252,133,373
253,133,374
254,133,375
255,133,376
256,133,377
257,133,378
258,133,379
259,133,380
260,133,381
261,133,382
262,133,383
263,133,384
264,133,385
265,133,386
266,133,387
267,133,388
268,133,389
269,133,390
270,133,391
271,133,392
272,133,393
273,133,394
274,133,395
275,133,414
276,133,415
277,133,416
278,133,417
279,133,418
280,133,419
281,133,420
282,133,421
283,133,422
284,133,423
285,133,424
286,133,425
287,133,426
288,133,427
289,133,428
290,133,429
291,133,430
292,134,354
293,134,355
294,134,356
295,134,357
296,134,358
297,134,359
298,134,360
299,134,361
300,134,362
301,134,363
302,134,364
303,134,365
304,134,366
305,134,367
306,134,368
307,134,369
308,134,370
309,134,371
310,134,372
311,134,373
312,134,374
313,134,375
314,134,376
315,134,377
316,134,378
317,134,379
318,134,380
319,134,381
320,134,382
321,134,383
322,134,384
323,134,385
324,134,386
325,134,387
326,134,388
327,134,389
328,134,390
329,134,391
330,134,392
331,134,393
332,134,394
333,134,395
334,134,412
335,134,413
336,134,414
337,134,415
338,134,416
339,134,417
340,134,418
341,134,419
342,134,420
343,134,421
344,134,422
345,134,423
346,134,424
347,134,425
348,134,426
349,134,427
350,134,428
351,134,429
352,134,430
353,135,354
354,135,355
355,135,356
356,135,357
357,135,358
358,135,359
359,135,360
360,135,361
361,135,362
362,135,363
363,135,364
364,135,365
365,135,366
366,135,367
367,135,368
368,135,369
369,135,370
370,135,371
371,135,372
372,135,373
373,135,374
374,135,375
375,135,376
376,135,377
377,135,378
378,135,379
379,135,380
380,135,381
381,135,382
382,135,383
383,135,384
384,135,385
385,135,386
386,135,387
387,135,388
388,135,389
389,135,390
390,135,391
391,135,392
392,135,393
393,135,394
394,135,395
395,135,411
396,135,412
397,135,413
398,135,414
399,135,415
400,135,416
401,135,417
402,135,418
403,135,419
404,135,420
405,135,421
406,135,422
407,135,423
408,135,424
409,135,425
410,135,426
411,135,427
412,135,428
413,135,429
414,135,430
415,135,431
416,136,354
417,136,355
418,136,356
419,136,357
420,136,358
421,136,359
422,136,360
423,136,361
424,136,362
425,136,363
426,136,364
427,136,365
428,136,366
429,136,367
430,136,368
431,136,369
432,136,370
433,136,371
434,136,372
435,136,373
436,136,374
437,136,375
438,136,376
439,136,377
440,136,378
441,136,379
442,136,380
443,136,381
444,136,382
445,136,383
446,136,384
447,136,385
448,136,386
449,136,387
450,136,388
451,136,389
452,136,390
453,136,391
454,136,392
455,136,393
456,136,394
457,136,395
458,136,397
459,136,398
460,136,411
461,136,412
462,136,413
463,136,414
464,136,415
465,136,416
466,136,417
467,136,418
468,136,419
469,136,420
470,136,421
471,136,422
472,136,423
473,136,424
474,136,425
475,136,426
476,136,427
477,136,428
478,136,429
479,136,430
480,136,431
481,137,354
482,137,355
483,137,356
484,137,357
485,137,358
486,137,359
487,137,360
488,137,361
489,137,362
490,137,363
491,137,364
492,137,365
493,137,366
494,137,367
495,137,368
496,137,369
497,137,370
498,137,371
499,137,372
500,137,373
501,137,374
502,137,375
503,137,376
504,137,377
505,137,378
506,137,379
507,137,380
508,137,381
509,137,382
510,137,383
511,137,384
512,137,385
513,137,386
514,137,387
515,137,388
516,137,389
517,137,390
518,137,391
519,137,392
520,137,393
521,137,394
522,137,395
523,137,397
524,137,398
525,137,411
526,137,412
527,137,413
528,137,414
529,137,415
530,137,416
531,137,417
532,137,418
533,137,419
534,137,420
535,137,421
536,137,422
537,137,423
538,137,424
539,137,425
540,137,426
541,137,427
542,137,428
543,137,429
544,137,430
545,137,431
546,138,354
547,138,355
548,138,356
549,138,357
550,138,358
551,138,359
552,138,360
553,138,361
554,138,362
555,138,363
556,138,364
557,138,365
558,138,366
559,138,367
560,138,368
561,138,369
562,138,370
563,138,371
564,138,372
565,138,373
566,138,374
567,138,375
568,138,376
569,138,377
570,138,378
571,138,379
572,138,380
573,138,381
574,138,382
575,138,383
576,138,384
577,138,385
578,138,386
579,138,387
580,138,388
581,138,389
582,138,390
583,138,391
584,138,392
585,138,393
586,138,394
587,138,395
588,138,411
589,138,412
590,138,413
591,138,414
592,138,415
593,138,416
594,138,417
595,138,418
596,138,419
597,138,420
598,138,421
599,138,422
600,138,423
601,138,424
602,138,425
603,138,426
604,138,427
605,138,428
606,138,429
607,138,430
608,138,431
609,139,354
610,139,355
611,139,356
612,139,357
613,139,358
614,139,359
615,139,360
616,139,361
617,139,362
618,139,363
619,139,364
620,139,365
621,139,366
622,139,367
623,139,368
624,139,369
625,139,370
626,139,371
627,139,372
628,139,373
629,139,374
630,139,375
631,139,376
632,139,377
633,139,378
634,139,379
635,139,380
636,139,381
637,139,382
638,139,383
639,139,384
640,139,385
641,139,386
642,139,387
643,139,388
644,139,389
645,139,390
646,139,391
647,139,392
648,139,393
649,139,394
650,139,395
651,139,411
652,139,412
653,139,413
654,139,414
655,139,415
656,139,416
657,139,417
658,139,418
659,139,419
