,u,v
0,130,388
1,130,389
2,130,390
3,131,385
4,131,386
5,131,387
6,131,388
7,131,389
8,131,390
9,131,391
10,131,392
11,132,384
12,132,385
13,132,386
14,132,387
15,132,388
16,132,389
17,132,390
18,132,391
19,132,392
20,132,393
21,133,382
22,133,383
23,133,384
24,133,385
25,133,386
26,133,387
27,133,388
28,133,389
29,133,390
30,133,391
31,133,392
32,133,393
33,133,394
34,134,382
35,134,383
36,134,384
37,134,385
38,134,386
39,134,387
40,134,388
41,134,389
42,134,390
43,134,391
44,134,392
45,134,393
46,134,394
47,134,426
48,134,427
49,134,428
50,134,429
51,134,430
52,134,431
53,134,432
54,134,433
55,134,434
56,134,435
57,134,436
58,135,382
59,135,383
60,135,384
61,135,385
62,135,386
63,135,387
64,135,388
65,135,389
66,135,390
67,135,391
68,135,392
69,135,393
70,135,394
71,135,425
72,135,426
73,135,427
74,135,428
75,135,429
76,135,430
77,135,431
78,135,432
79,135,433
80,135,434
81,135,435
82,135,436
83,135,437
84,136,382
85,136,383
86,136,384
87,136,385
88,136,386
89,136,387
90,136,388
91,136,389
92,136,390
93,136,391
94,136,392
95,136,393
96,136,394
97,136,423
98,136,424
99,136,425
100,136,426
101,136,427
102,136,428
103,136,429
104,136,430
105,136,431
106,136,432
107,136,433
108,136,434
109,136,435
110,136,436
111,136,437
112,136,438
113,137,382
114,137,383
115,137,384
116,137,385
117,137,386
118,137,387
119,137,388
120,137,389
121,137,390
122,137,391
123,137,392
124,137,393
125,137,394
126,137,422
127,137,423
128,137,424
129,137,425
130,137,426
131,137,427
132,137,428
133,137,429
134,137,430
135,137,431
136,137,432
137,137,433
138,137,434
139,137,435
140,137,436
141,137,437
142,137,438
143,137,439
144,138,384
145,138,385
146,138,386
147,138,387
148,138,388
149,138,389
150,138,390
151,138,391
152,138,392
153,138,393
154,138,394
155,138,422
156,138,423
157,138,424
158,138,425
159,138,426
160,138,427
161,138,428
162,138,429
163,138,430
164,138,431
165,138,432
166,138,433
167,138,434
168,138,435
169,138,436
170,138,437
171,138,438
172,138,439
173,139,386
174,139,387
175,139,388
176,139,389
177,139,390
178,139,391
179,139,392
180,139,393
181,139,394
182,139,421
183,139,422
184,139,423
185,139,424
186,139,425
187,139,426
188,139,427
189,139,428
190,139,429
191,139,430
192,139,431
193,139,432
194,139,433
195,139,434
196,139,435
197,139,436
198,139,437
199,139,438
200,139,439
201,139,440
202,140,387
203,140,388
204,140,389
205,140,390
206,140,391
207,140,392
208,140,393
209,140,421
210,140,422
211,140,423
212,140,424
213,140,425
214,140,426
215,140,427
216,140,428
217,140,429
218,140,430
219,140,431
220,140,432
221,140,433
222,140,434
223,140,435
224,140,436
225,140,437
226,140,438
227,140,439
228,140,440
229,141,388
230,141,389
231,141,390
232,141,391
233,141,392
234,141,421
235,141,422
236,141,423
237,141,424
238,141,425
239,141,426
240,141,427
241,141,428
242,141,429
243,141,430
244,141,431
245,141,432
246,141,433
247,141,434
248,141,435
249,141,436
250,141,437
251,141,438
252,141,439
253,141,440
254,141,441
255,142,421
256,142,422
257,142,423
258,142,424
259,142,425
260,142,426
261,142,427
262,142,428
263,142,429
264,142,430
265,142,431
266,142,432
267,142,433
268,142,434
269,142,435
