,u,v
0,128,388
1,128,389
2,129,385
3,129,386
4,129,387
5,129,388
6,129,389
7,129,390
8,129,391
9,129,392
10,130,384
11,130,385
12,130,386
13,130,387
14,130,388
15,130,389
16,130,390
17,130,391
18,130,392
19,130,393
20,130,394
21,131,382
22,131,383
23,131,384
24,131,385
25,131,386
26,131,387
27,131,388
28,131,389
29,131,390
30,131,391
31,131,392
32,131,393
33,131,394
34,132,382
35,132,383
36,132,384
37,132,385
38,132,386
39,132,387
40,132,388
41,132,389
42,132,390
43,132,391
44,132,392
45,132,393
46,132,394
47,133,381
48,133,382
49,133,383
50,133,384
51,133,385
52,133,386
53,133,387
54,133,388
55,133,389
56,133,390
57,133,391
58,133,392
59,133,393
60,133,394
61,133,395
62,134,381
63,134,382
64,134,383
65,134,384
66,134,385
67,134,386
68,134,387
69,134,388
70,134,389
71,134,390
72,134,391
73,134,392
74,134,393
75,134,394
76,134,395
77,134,426
78,134,427
79,134,428
80,134,429
81,134,430
82,134,431
83,134,432
84,134,433
85,134,434
86,134,435
87,134,436
88,135,381
89,135,382
90,135,383
91,135,384
92,135,385
93,135,386
94,135,387
95,135,388
96,135,389
97,135,390
98,135,391
99,135,392
100,135,393
101,135,394
102,135,395
103,135,425
104,135,426
105,135,427
106,135,428
107,135,429
108,135,430
109,135,431
110,135,432
111,135,433
112,135,434
113,135,435
114,135,436
115,135,437
116,136,381
117,136,382
118,136,383
119,136,384
120,136,385
121,136,386
122,136,387
123,136,388
124,136,389
125,136,390
126,136,391
127,136,392
128,136,393
129,136,394
130,136,395
131,136,424
132,136,425
133,136,426
134,136,427
135,136,428
136,136,429
137,136,430
138,136,431
139,136,432
140,136,433
141,136,434
142,136,435
143,136,436
144,136,437
145,136,438
146,137,381
147,137,382
148,137,383
149,137,384
150,137,385
151,137,386
152,137,387
153,137,388
154,137,389
155,137,390
156,137,391
157,137,392
158,137,393
159,137,394
160,137,395
161,137,422
162,137,423
163,137,424
164,137,425
165,137,426
166,137,427
167,137,428
168,137,429
169,137,430
170,137,431
171,137,432
172,137,433
173,137,434
174,137,435
175,137,436
176,137,437
177,137,438
178,137,439
179,138,382
180,138,383
181,138,384
182,138,385
183,138,386
184,138,387
185,138,388
186,138,389
187,138,390
188,138,391
189,138,392
190,138,393
191,138,394
192,138,395
193,138,422
194,138,423
195,138,424
196,138,425
197,138,426
