,one,two,three
0,0,1,11
1,0,11,10
2,1,2,12
3,1,12,11
4,2,3,13
5,2,13,12
6,3,4,14
7,3,14,13
8,4,5,15
9,4,15,14
10,5,6,16
11,5,16,15
12,6,7,17
13,6,17,16
14,7,8,18
15,7,18,17
16,8,19,18
17,9,10,24
18,9,24,23
19,10,11,25
20,10,25,24
21,11,12,26
22,11,26,25
23,12,13,27
24,12,27,26
25,13,14,28
26,13,28,27
27,14,15,29
28,14,29,28
29,15,16,30
30,15,30,29
31,16,17,31
32,16,31,30
33,17,18,32
34,17,32,31
35,18,19,33
36,18,33,32
37,19,20,34
38,19,34,33
39,20,35,34
40,21,22,37
41,22,23,38
42,22,38,37
43,23,24,39
44,23,39,38
45,24,25,40
46,24,40,39
47,25,26,41
48,25,41,40
49,26,27,42
50,26,42,41
51,27,28,43
52,27,43,42
53,28,29,44
54,28,44,43
55,29,30,45
56,29,45,44
57,30,31,46
58,30,46,45
59,31,32,47
60,31,47,46
61,32,33,48
62,32,48,47
63,33,34,49
64,33,49,48
65,34,35,50
66,34,50,49
67,35,36,51
68,35,51,50
69,36,52,51
70,37,38,56
71,37,56,55
72,38,39,57
73,38,57,56
74,39,40,58
75,39,58,57
76,40,41,59
77,40,59,58
78,41,42,60
79,41,60,59
80,42,43,61
81,42,61,60
82,43,44,62
83,43,62,61
84,44,45,63
85,44,63,62
86,45,46,64
87,45,64,63
88,46,47,65
89,46,65,64
90,47,48,66
91,47,66,65
92,48,49,67
93,48,67,66
94,49,50,68
95,49,68,67
96,50,51,69
97,50,69,68
98,51,52,70
99,51,70,69
100,52,53,71
101,52,71,70
102,53,72,71
103,54,55,75
104,54,75,74
105,55,56,76
106,55,76,75
107,56,57,77
108,56,77,76
109,57,58,78
110,57,78,77
111,58,59,79
112,58,79,78
113,59,60,80
114,59,80,79
115,60,61,81
116,60,81,80
117,61,62,82
118,61,82,81
119,62,63,83
120,62,83,82
121,63,64,84
122,63,84,83
123,64,65,85
124,64,85,84
125,65,66,86
126,65,86,85
127,66,67,87
128,66,87,86
129,67,68,88
130,67,88,87
131,68,69,89
132,68,89,88
133,69,70,90
134,69,90,89
135,70,71,91
136,70,91,90
137,71,72,92
138,71,92,91
139,72,73,93
140,72,93,92
141,73,94,93
142,74,75,95
143,75,76,96
144,75,96,95
145,76,77,97
146,76,97,96
147,77,78,98
148,77,98,97
149,78,79,99
150,78,99,98
151,79,80,100
152,79,100,99
153,80,81,101
154,80,101,100
155,81,82,102
156,81,102,101
157,82,83,103
158,82,103,102
159,83,84,104
160,83,104,103
161,84,85,105
162,84,105,104
163,85,86,106
164,85,106,105
165,86,87,107
166,86,107,106
167,87,88,108
168,87,108,107
169,88,89,109
170,88,109,108
171,89,90,110
172,89,110,109
173,90,91,111
174,90,111,110
175,91,92,112
176,91,112,111
177,92,93,113
178,92,113,112
179,93,94,114
180,93,114,113
181,94,115,114
182,95,96,116
183,96,97,117
184,96,117,116
185,97,98,118
186,97,118,117
187,98,99,119
188,98,119,118
189,99,100,120
190,99,120,119
191,100,101,121
192,100,121,120
193,101,102,122
194,101,122,121
195,102,103,123
196,102,123,122
197,103,104,124
198,103,124,123
199,104,105,125
200,104,125,124
201,105,106,126
202,105,126,125
203,106,107,127
204,106,127,126
205,107,108,128
206,107,128,127
207,108,109,129
208,108,129,128
209,109,110,130
210,109,130,129
211,110,111,131
212,110,131,130
213,111,112,132
214,111,132,131
215,112,113,133
216,112,133,132
217,113,114,134
218,113,134,133
219,114,115,135
220,114,135,134
221,115,136,135
222,116,117,137
223,117,118,138
224,117,138,137
225,118,119,139
226,118,139,138
227,119,120,140
228,119,140,139
229,120,121,141
230,120,141,140
231,121,122,142
232,121,142,141
233,122,123,143
234,122,143,142
235,123,124,144
236,123,144,143
237,124,125,145
238,124,145,144
239,125,126,146
240,125,146,145
241,126,127,147
242,126,147,146
243,127,128,148
244,127,148,147
245,128,129,149
246,128,149,148
247,129,130,150
248,129,150,149
249,130,131,151
250,130,151,150
251,131,132,152
252,131,152,151
253,132,133,153
254,132,153,152
255,133,134,154
256,133,154,153
257,134,135,155
258,134,155,154
259,135,136,156
260,135,156,155
261,136,157,156
262,137,138,158
263,138,139,159
264,138,159,158
265,139,140,160
266,139,160,159
267,140,141,161
268,140,161,160
269,141,142,162
270,141,162,161
271,142,143,163
272,142,163,162
273,143,144,164
274,143,164,163
275,144,145,165
276,144,165,164
277,145,146,166
278,145,166,165
279,146,147,167
280,146,167,166
281,147,148,168
282,147,168,167
283,148,149,169
284,148,169,168
285,149,150,170
286,149,170,169
287,150,151,171
288,150,171,170
289,151,152,172
290,151,172,171
291,152,153,173
292,152,173,172
293,153,154,174
294,153,174,173
295,154,155,175
296,154,175,174
297,155,156,176
298,155,176,175
299,156,157,177
300,156,177,176
301,157,178,177
302,158,159,179
303,159,160,180
304,159,180,179
305,160,161,181
306,160,181,180
307,161,162,182
308,161,182,181
309,162,163,183
310,162,183,182
311,163,164,184
312,163,184,183
313,164,165,185
314,164,185,184
315,165,166,186
316,165,186,185
317,166,167,187
318,166,187,186
319,167,168,188
320,167,188,187
321,168,169,189
322,168,189,188
323,169,170,190
324,169,190,189
325,170,171,191
326,170,191,190
327,171,172,192
328,171,192,191
329,172,173,193
330,172,193,192
331,173,174,194
332,173,194,193
333,174,175,195
334,174,195,194
335,175,176,196
336,175,196,195
337,176,177,197
338,176,197,196
339,177,178,198
340,177,198,197
341,178,199,198
342,179,180,200
343,180,181,201
344,180,201,200
345,181,182,202
346,181,202,201
347,182,183,203
348,182,203,202
349,183,184,204
350,183,204,203
351,184,185,205
352,184,205,204
353,185,186,206
354,185,206,205
355,186,187,207
356,186,207,206
357,187,188,208
358,187,208,207
359,188,189,209
360,188,209,208
361,189,190,210
362,189,210,209
363,190,191,211
364,190,211,210
365,191,192,212
366,191,212,211
367,192,193,213
368,192,213,212
369,193,194,214
370,193,214,213
371,194,195,215
372,194,215,214
373,195,196,216
374,195,216,215
375,196,197,217
376,196,217,216
377,197,198,218
378,197,218,217
379,198,199,219
380,198,219,218
381,199,220,219
382,201,202,221
383,202,203,222
384,202,222,221
385,203,204,223
386,203,223,222
387,204,205,224
388,204,224,223
389,205,206,225
390,205,225,224
391,206,207,226
392,206,226,225
393,207,208,227
