,one,two,three
0,0,1,4
1,0,4,3
2,1,5,4
3,2,3,9
4,3,4,10
5,3,10,9
6,4,5,11
7,4,11,10
8,5,6,12
9,5,12,11
10,6,7,13
11,6,13,12
12,7,8,14
13,7,14,13
14,8,15,14
15,9,10,23
16,10,11,24
17,10,24,23
18,11,12,25
19,11,25,24
20,12,13,26
21,12,26,25
22,13,14,27
23,13,27,26
24,14,15,28
25,14,28,27
26,15,29,28
27,16,17,33
28,16,33,32
29,17,18,34
30,17,34,33
31,18,19,35
32,18,35,34
33,19,20,36
34,19,36,35
35,20,21,37
36,20,37,36
37,21,22,38
38,21,38,37
39,22,39,38
40,23,24,43
41,24,25,44
42,24,44,43
43,25,26,45
44,25,45,44
45,26,27,46
46,26,46,45
47,27,28,47
48,27,47,46
49,28,29,48
50,28,48,47
51,29,30,49
52,29,49,48
53,30,50,49
54,31,32,52
55,31,52,51
56,32,33,53
57,32,53,52
58,33,34,54
59,33,54,53
60,34,35,55
61,34,55,54
62,35,36,56
63,35,56,55
64,36,37,57
65,36,57,56
66,37,38,58
67,37,58,57
68,38,39,59
69,38,59,58
70,39,40,60
71,39,60,59
72,40,41,61
73,40,61,60
74,41,42,62
75,41,62,61
76,42,63,62
77,43,44,64
78,44,45,65
79,44,65,64
80,45,46,66
81,45,66,65
82,46,47,67
83,46,67,66
84,47,48,68
85,47,68,67
86,48,49,69
87,48,69,68
88,49,50,70
89,49,70,69
90,50,71,70
91,51,52,73
92,51,73,72
93,52,53,74
94,52,74,73
95,53,54,75
96,53,75,74
97,54,55,76
98,54,76,75
99,55,56,77
100,55,77,76
101,56,57,78
102,56,78,77
103,57,58,79
104,57,79,78
105,58,59,80
106,58,80,79
107,59,60,81
108,59,81,80
109,60,61,82
110,60,82,81
111,61,62,83
112,61,83,82
113,62,63,84
114,62,84,83
115,63,85,84
116,66,67,87
117,67,68,88
118,67,88,87
119,68,69,89
120,68,89,88
121,69,70,90
122,69,90,89
123,70,71,91
124,70,91,90
125,72,73,93
126,72,93,92
127,73,74,94
128,73,94,93
129,74,75,95
130,74,95,94
131,75,76,96
132,75,96,95
133,76,77,97
134,76,97,96
135,77,78,98
136,77,98,97
137,78,79,99
138,78,99,98
139,79,80,100
140,79,100,99
141,80,81,101
142,80,101,100
143,81,82,102
144,81,102,101
145,82,83,103
146,82,103,102
147,83,84,104
148,83,104,103
149,84,85,105
150,84,105,104
151,85,86,106
152,85,106,105
153,86,107,106
154,90,91,109
155,91,110,109
156,92,93,111
157,93,94,112
158,93,112,111
159,94,95,113
160,94,113,112
161,95,96,114
162,95,114,113
163,96,97,115
164,96,115,114
165,97,98,116
166,97,116,115
167,98,99,117
168,98,117,116
169,99,100,118
170,99,118,117
171,100,101,119
172,100,119,118
173,101,102,120
174,101,120,119
175,102,103,121
176,102,121,120
177,103,104,122
178,103,122,121
179,104,105,123
180,104,123,122
181,105,106,124
182,105,124,123
183,106,107,125
184,106,125,124
185,107,108,126
186,107,126,125
187,108,127,126
188,111,112,129
189,112,113,130
190,112,130,129
191,113,114,131
192,113,131,130
193,114,115,132
194,114,132,131
195,115,116,133
196,115,133,132
197,116,117,134
198,116,134,133
199,117,118,135
200,117,135,134
201,118,119,136
202,118,136,135
203,119,120,137
204,119,137,136
205,120,121,138
206,120,138,137
207,121,122,139
208,121,139,138
209,122,123,140
210,122,140,139
211,123,124,141
212,123,141,140
213,124,125,142
214,124,142,141
215,125,126,143
216,125,143,142
217,126,127,144
218,126,144,143
219,127,128,145
220,127,145,144
221,128,146,145
222,129,130,147
223,130,131,148
224,130,148,147
225,131,132,149
226,131,149,148
227,132,133,150
228,132,150,149
229,133,134,151
230,133,151,150
231,134,135,152
232,134,152,151
233,135,136,153
234,135,153,152
235,136,137,154
236,136,154,153
237,137,138,155
238,137,155,154
239,138,139,156
240,138,156,155
241,139,140,157
242,139,157,156
243,140,141,158
244,140,158,157
245,141,142,159
246,141,159,158
247,142,143,160
248,142,160,159
249,143,144,161
250,143,161,160
251,144,145,162
252,144,162,161
253,145,146,163
254,145,163,162
255,146,164,163
256,147,148,166
257,148,149,167
258,148,167,166
259,149,150,168
260,149,168,167
261,150,151,169
