,u,v
0,136,394
1,136,395
2,136,396
3,136,397
4,136,398
5,137,394
6,137,395
7,137,396
8,137,397
9,137,398
10,137,399
11,138,391
12,138,392
13,138,393
14,138,394
15,138,395
16,138,396
17,138,397
18,138,398
19,138,399
20,138,400
21,138,401
22,138,402
23,139,389
24,139,390
25,139,391
26,139,392
27,139,393
28,139,394
29,139,395
30,139,396
31,139,397
32,139,398
33,139,399
34,139,400
35,139,401
36,139,402
37,139,403
38,140,389
39,140,390
40,140,391
41,140,392
42,140,393
43,140,394
44,140,395
45,140,396
46,140,397
47,140,398
48,140,399
49,140,400
50,140,401
51,140,402
52,140,403
53,141,389
54,141,390
55,141,391
56,141,392
57,141,393
58,141,394
59,141,395
60,141,396
61,141,397
62,141,398
63,141,399
64,141,400
65,141,401
66,141,402
67,141,403
68,142,389
69,142,390
70,142,391
71,142,392
72,142,393
73,142,394
74,142,395
75,142,396
76,142,397
77,142,398
78,142,399
79,142,400
80,142,401
81,142,402
82,142,403
83,143,389
84,143,390
85,143,391
86,143,392
87,143,393
88,143,394
89,143,395
90,143,396
91,143,397
92,143,398
93,143,399
94,143,400
95,143,401
96,143,402
97,143,403
98,144,390
99,144,391
100,144,392
101,144,393
102,144,394
103,144,395
104,144,396
105,144,397
106,144,398
107,144,399
108,144,400
109,144,401
110,144,402
111,144,403
112,145,391
113,145,392
114,145,393
115,145,394
116,145,395
117,145,396
118,145,397
119,145,398
120,145,399
121,145,400
122,145,401
123,145,402
124,145,403
125,146,391
126,146,392
127,146,393
128,146,394
129,146,395
130,146,396
131,146,397
132,146,398
133,146,399
134,146,400
135,146,401
136,146,402
137,146,403
138,147,393
139,147,394
140,147,395
141,147,396
142,147,397
143,147,398
144,147,399
145,147,400
146,147,401
147,147,402
148,148,397
149,148,398
150,148,399
151,150,391
152,151,388
153,151,389
154,151,390
155,151,391
156,151,392
157,151,398
158,151,399
159,151,400
160,151,401
161,151,404
162,151,412
163,151,413
164,152,388
165,152,389
166,152,390
167,152,391
168,152,392
169,152,398
170,152,399
171,152,400
172,152,401
173,152,402
174,152,403
175,152,404
176,152,412
177,152,413
178,153,388
179,153,389
180,153,390
181,153,391
182,153,392
183,153,393
184,153,394
185,153,395
186,153,396
187,153,397
188,153,398
189,153,399
190,153,400
191,153,401
192,153,402
193,153,403
194,153,404
195,153,405
196,153,406
197,153,407
198,153,412
199,153,413
200,154,387
201,154,388
202,154,389
203,154,390
204,154,391
205,154,392
206,154,393
207,154,394
208,154,395
209,154,396
210,154,397
211,154,398
212,154,399
213,154,400
214,154,401
215,154,402
216,154,403
217,154,404
218,154,405
219,154,406
220,154,407
221,154,408
222,154,409
223,154,410
224,154,411
225,154,412
226,154,413
227,154,414
228,155,388
229,155,389
230,155,390
231,155,391
232,155,392
233,155,393
234,155,394
235,155,395
236,155,396
237,155,397
238,155,398
239,155,399
240,155,400
241,155,401
242,155,402
243,155,403
244,155,404
245,155,405
246,155,406
247,155,407
248,155,408
249,155,409
250,155,410
251,155,411
252,155,412
253,155,413
254,155,414
255,156,388
256,156,389
257,156,390
258,156,391
259,156,392
260,156,393
261,156,394
262,156,395
263,156,396
264,156,397
265,156,398
266,156,399
267,156,400
268,156,401
269,156,402
270,156,403
271,156,404
272,156,405
273,156,406
274,156,407
275,156,408
276,156,409
277,156,410
278,156,411
279,156,412
280,156,413
281,157,385
282,157,386
283,157,387
284,157,388
285,157,389
286,157,390
287,157,391
288,157,392
289,157,393
290,157,394
291,157,395
292,157,396
293,157,397
294,157,398
295,157,399
296,157,400
297,157,401
298,157,402
299,157,403
300,157,404
301,157,405
302,157,406
303,157,407
304,157,408
305,157,409
306,157,410
307,157,411
308,157,412
309,158,385
310,158,386
311,158,387
312,158,388
313,158,389
314,158,390
315,158,391
316,158,392
317,158,393
318,158,394
319,158,395
320,158,396
321,158,397
322,158,398
323,158,399
324,158,400
325,158,401
326,158,402
327,158,403
328,158,404
329,158,405
330,158,406
331,158,407
332,158,408
333,158,409
334,158,410
335,158,411
336,158,412
337,159,388
338,159,389
339,159,390
340,159,391
341,159,392
342,159,393
343,159,394
344,159,395
345,159,396
346,159,397
347,159,398
348,159,399
349,159,400
350,159,401
351,159,402
352,159,403
353,159,404
354,159,405
355,159,406
356,159,407
357,159,408
358,159,409
359,159,410
360,160,386
361,160,387
362,160,388
363,160,389
364,160,390
365,160,391
366,160,392
367,160,393
368,160,394
369,160,395
370,160,396
371,160,397
372,160,398
373,160,399
374,160,400
375,160,401
376,160,402
377,160,403
378,160,404
379,160,405
380,160,406
381,160,407
382,160,408
383,160,409
384,161,386
385,161,387
386,161,388
387,161,389
388,161,390
389,161,391
390,161,392
391,161,393
392,161,394
393,161,395
394,161,396
395,161,397
396,161,398
397,161,399
398,161,400
399,161,401
400,161,402
401,161,403
402,161,404
403,161,405
404,161,406
405,161,407
406,161,408
407,161,409
408,162,386
409,162,387
410,162,388
411,162,389
412,162,390
413,162,391
414,162,392
415,162,393
416,162,394
417,162,395
418,162,396
419,162,397
420,162,398
421,162,399
422,162,400
423,162,401
424,162,402
425,162,403
426,162,404
427,162,405
428,162,406
429,162,407
430,163,386
431,163,387
432,163,388
433,163,389
434,163,390
435,163,391
436,163,392
437,163,393
438,163,394
439,163,395
440,163,396
441,163,397
442,163,398
443,163,399
444,163,400
445,163,401
446,163,402
447,163,403
448,163,404
449,163,405
450,163,406
451,164,386
452,164,387
453,164,388
454,164,389
455,164,390
456,164,391
457,164,392
458,164,393
459,164,394
460,164,395
461,164,396
462,164,397
463,164,398
464,164,399
465,164,400
466,164,401
467,164,402
468,164,403
469,164,404
470,164,405
471,164,406
472,164,407
473,165,390
474,165,391
475,165,392
476,165,393
477,165,394
478,165,395
479,165,396
480,165,397
481,165,398
482,165,399
483,165,400
484,165,401
485,165,402
486,165,403
487,165,404
488,165,405
489,165,406
490,166,391
491,166,392
492,166,393
493,166,394
494,166,395
495,166,396
496,166,397
497,166,398
498,166,399
499,166,400
500,166,401
501,166,402
502,166,403
503,166,404
504,166,405
505,166,406
506,166,407
507,166,408
508,166,409
509,166,410
510,166,411
511,166,412
512,166,413
513,167,392
514,167,393
515,167,394
516,167,395
517,167,396
518,167,397
519,167,398
520,167,399
521,167,400
522,167,401
523,167,402
524,167,403
525,167,404
526,167,405
527,167,406
528,167,407
529,167,408
530,167,409
531,167,410
532,167,411
533,167,412
534,167,413
535,168,393
536,168,394
537,168,395
538,168,396
539,168,397
540,168,398
541,168,399
542,168,400
543,168,401
544,168,402
545,168,403
546,168,404
547,168,405
548,168,406
549,168,407
550,168,408
551,168,409
552,168,410
553,168,411
554,168,412
555,168,413
556,169,393
557,169,394
558,169,395
559,169,396
560,169,397
561,169,398
562,169,399
563,169,400
564,169,401
565,169,402
566,169,403
567,169,404
568,169,405
569,169,406
570,169,407
571,169,408
572,169,409
573,169,410
574,169,411
575,169,412
576,169,413
577,169,414
578,170,393
579,170,394
580,170,395
581,170,396
582,170,397
583,170,398
584,170,399
585,170,400
586,170,401
587,170,402
588,170,403
589,170,404
590,170,405
591,170,406
592,170,407
593,170,408
594,170,409
595,170,410
596,170,411
597,170,412
598,170,413
599,170,414
600,171,392
601,171,393
602,171,394
603,171,395
604,171,396
605,171,397
606,171,398
607,171,399
608,171,400
609,171,401
610,171,402
611,171,403
612,171,404
613,171,405
614,171,406
615,171,407
616,171,408
617,171,409
618,171,410
619,171,411
620,171,412
621,171,413
622,172,387
623,172,388
624,172,389
625,172,390
626,172,391
627,172,392
628,172,393
629,172,394
630,172,395
631,172,396
632,172,397
633,172,398
634,172,399
635,172,400
636,172,401
637,172,402
638,172,403
639,172,404
640,172,405
641,172,406
642,172,407
643,172,408
644,172,409
645,172,410
646,172,411
647,172,412
648,172,413
649,173,385
650,173,386
651,173,387
652,173,388
653,173,389
654,173,390
655,173,391
656,173,392
657,173,393
658,173,394
659,173,395
660,173,396
661,173,397
662,173,398
663,173,399
664,173,400
665,173,401
666,173,402
667,173,403
668,173,404
669,173,405
670,173,406
671,173,407
672,173,408
673,173,409
674,173,410
675,173,411
676,173,412
677,173,413
678,174,383
679,174,384
680,174,385
681,174,386
682,174,387
683,174,388
684,174,389
685,174,390
686,174,391
687,174,392
688,174,393
689,174,394
690,174,395
691,174,396
692,174,397
693,174,398
694,174,402
695,174,403
696,174,404
697,174,405
698,174,406
699,174,407
700,174,408
701,174,409
702,174,410
703,174,411
704,175,382
705,175,383
706,175,384
707,175,385
708,175,386
709,175,387
710,175,388
711,175,389
712,175,390
713,175,391
714,175,392
715,175,393
716,175,394
717,175,395
718,175,396
719,175,402
720,175,403
721,175,404
722,175,405
723,175,406
724,175,407
725,175,408
726,175,409
727,175,410
728,175,411
729,176,381
730,176,382
731,176,383
732,176,384
733,176,385
734,176,386
735,176,387
736,176,388
737,176,389
738,176,390
739,176,391
740,176,392
741,176,393
742,176,394
743,176,395
744,176,396
745,176,397
746,176,404
747,176,405
748,176,406
749,176,407
750,176,408
751,176,409
752,176,410
753,176,411
754,177,380
755,177,381
756,177,382
757,177,383
758,177,384
759,177,385
760,177,386
761,177,387
762,177,388
763,177,389
764,177,390
765,177,391
766,177,392
767,177,393
768,177,394
769,177,395
770,177,396
771,177,397
772,177,398
773,177,405
774,177,406
775,177,407
776,177,408
777,177,409
778,177,410
779,177,411
780,178,379
781,178,380
782,178,381
783,178,382
784,178,383
785,178,384
786,178,385
787,178,386
788,178,387
789,178,388
790,178,389
791,178,390
792,178,391
793,178,392
794,178,393
795,178,394
796,178,395
797,178,396
798,178,397
799,178,398
800,178,405
801,178,406
802,178,407
803,178,408
804,178,409
805,178,410
806,178,411
807,179,379
808,179,380
809,179,381
810,179,382
811,179,383
812,179,384
813,179,385
814,179,386
815,179,387
816,179,388
817,179,389
818,179,390
819,179,391
820,179,392
821,179,393
