,x,y,z
0,-0.036061835748792265,-0.08051014492753623,0.07547826086956522
1,-0.036846376811594195,-0.08422028985507245,0.07895652173913043
2,-0.03695942028985507,-0.0865391304347826,0.08113043478260869
3,-0.03721739130434783,-0.08932173913043479,0.08373913043478261
4,-0.03685217391304347,-0.09071304347826085,0.08504347826086955
5,-0.03620096618357488,-0.09145507246376812,0.08573913043478261
6,-0.035605797101449274,-0.09238260869565218,0.08660869565217391
7,-0.0334415458937198,-0.0944231884057971,0.08852173913043478
8,-0.0327768115942029,-0.09535072463768116,0.08939130434782608
9,-0.031938164251207726,-0.09581449275362319,0.08982608695652174
10,-0.030940096618357484,-0.09581449275362319,0.08982608695652174
11,-0.030086956521739126,-0.0962782608695652,0.09026086956521738
12,-0.02922415458937198,-0.09674202898550723,0.09069565217391304
13,-0.028216425120772944,-0.09674202898550723,0.09069565217391304
14,-0.027339130434782605,-0.09720579710144926,0.09113043478260868
15,-0.026401932367149758,-0.09748405797101449,0.09139130434782608
16,-0.036269565217391296,-0.08013043478260869,0.07591304347826086
17,-0.03704927536231884,-0.08380193236714975,0.07939130434782608
18,-0.03735555555555555,-0.08655555555555555,0.08199999999999999
19,-0.03741062801932367,-0.0888502415458937,0.08417391304347825
20,-0.03685217391304347,-0.08976811594202896,0.08504347826086955
21,-0.03620096618357488,-0.0905024154589372,0.08573913043478261
22,-0.035605797101449274,-0.09142028985507247,0.08660869565217391
23,-0.03360579710144927,-0.0938985507246377,0.08895652173913043
24,-0.0327768115942029,-0.09435748792270529,0.08939130434782608
25,-0.031938164251207726,-0.09481642512077294,0.08982608695652174
26,-0.031089855072463764,-0.09527536231884057,0.09026086956521738
27,-0.030086956521739126,-0.09527536231884057,0.09026086956521738
28,-0.02922415458937198,-0.09573429951690822,0.09069565217391304
29,-0.02835169082125603,-0.09619323671497584,0.09113043478260868
30,-0.027339130434782605,-0.09619323671497584,0.09113043478260868
31,-0.026401932367149758,-0.09646859903381642,0.09139130434782608
32,-0.036477294685990334,-0.07974106280193237,0.07634782608695652
33,-0.037252173913043474,-0.08337391304347824,0.07982608695652173
34,-0.03755362318840579,-0.08609855072463768,0.08243478260869565
35,-0.03741062801932367,-0.08791497584541062,0.08417391304347825
36,-0.037040579710144926,-0.08927729468599033,0.08547826086956521
37,-0.03638454106280193,-0.09000386473429951,0.08617391304347825
38,-0.035784541062801926,-0.09091207729468598,0.08704347826086956
39,-0.03360579710144927,-0.09291014492753623,0.08895652173913043
40,-0.0327768115942029,-0.09336425120772945,0.08939130434782608
41,-0.031938164251207726,-0.0938183574879227,0.08982608695652174
42,-0.031089855072463764,-0.09427246376811593,0.09026086956521738
43,-0.03023188405797101,-0.09472657004830917,0.09069565217391304
44,-0.02922415458937198,-0.09472657004830917,0.09069565217391304
45,-0.02835169082125603,-0.0951806763285024,0.09113043478260868
46,-0.0274695652173913,-0.09563478260869564,0.09156521739130434
47,-0.026401932367149758,-0.09545314009661834,0.09139130434782608
48,-0.036685024154589366,-0.07934202898550723,0.07678260869565216
49,-0.03745507246376811,-0.08293623188405796,0.08026086956521739
50,-0.03775169082125603,-0.08563188405797101,0.08286956521739129
51,-0.03760386473429951,-0.08742898550724637,0.08460869565217391
52,-0.037040579710144926,-0.08832753623188405,0.08547826086956521
53,-0.03638454106280193,-0.08904637681159419,0.08617391304347825
54,-0.035784541062801926,-0.08994492753623189,0.08704347826086956
55,-0.03360579710144927,-0.09192173913043479,0.08895652173913043
56,-0.0327768115942029,-0.0923710144927536,0.08939130434782608
57,-0.031938164251207726,-0.09282028985507246,0.08982608695652174
58,-0.031089855072463764,-0.0932695652173913,0.09026086956521738
59,-0.03023188405797101,-0.09371884057971014,0.09069565217391304
60,-0.02922415458937198,-0.09371884057971014,0.09069565217391304
61,-0.02835169082125603,-0.09416811594202898,0.09113043478260868
62,-0.0274695652173913,-0.09461739130434782,0.09156521739130434
63,-0.026401932367149758,-0.09443768115942029,0.09139130434782608
64,-0.036892753623188404,-0.07893333333333333,0.07721739130434782
65,-0.03765797101449275,-0.08248888888888889,0.08069565217391304
66,-0.037949758454106274,-0.08515555555555555,0.08330434782608695
67,-0.03760386473429951,-0.08648888888888889,0.08460869565217391
68,-0.037228985507246376,-0.08782222222222222,0.08591304347826087
69,-0.03656811594202898,-0.08853333333333334,0.08660869565217391
70,-0.035784541062801926,-0.08897777777777777,0.08704347826086956
71,-0.03360579710144927,-0.09093333333333332,0.08895652173913043
72,-0.0327768115942029,-0.09137777777777777,0.08939130434782608
73,-0.031938164251207726,-0.09182222222222222,0.08982608695652174
74,-0.031089855072463764,-0.09226666666666665,0.09026086956521738
75,-0.03023188405797101,-0.0927111111111111,0.09069565217391304
76,-0.029364251207729463,-0.09315555555555553,0.09113043478260868
77,-0.02835169082125603,-0.09315555555555553,0.09113043478260868
