,u,v
0,138,396
1,138,397
2,138,398
3,138,399
4,138,400
5,138,401
6,139,393
7,139,394
8,139,395
9,139,396
10,139,397
11,139,398
12,139,399
13,139,400
14,139,401
15,139,402
16,139,403
17,139,404
18,139,405
19,140,392
20,140,393
21,140,394
22,140,395
23,140,396
24,140,397
25,140,398
26,140,399
27,140,400
28,140,401
29,140,402
30,140,403
31,140,404
32,140,405
33,141,392
34,141,393
35,141,394
36,141,395
37,141,396
38,141,397
39,141,398
40,141,399
41,141,400
42,141,401
43,141,402
44,141,403
45,141,404
46,141,405
47,142,376
48,142,377
49,142,391
50,142,392
51,142,393
52,142,394
53,142,395
54,142,396
55,142,397
56,142,398
57,142,399
58,142,400
59,142,401
60,142,402
61,142,403
62,142,404
63,142,405
64,143,376
65,143,377
66,143,391
67,143,392
68,143,393
69,143,394
70,143,395
71,143,396
72,143,397
73,143,398
74,143,399
75,143,400
76,143,401
77,143,402
78,143,403
79,143,404
80,143,405
81,144,376
82,144,377
83,144,391
84,144,392
85,144,393
86,144,394
87,144,395
88,144,396
89,144,397
90,144,398
91,144,399
92,144,400
93,144,401
94,144,402
95,144,403
96,144,404
97,144,405
98,145,376
99,145,377
100,145,391
101,145,392
102,145,393
103,145,394
104,145,395
105,145,396
106,145,397
107,145,398
108,145,399
109,145,400
110,145,401
111,145,402
112,145,403
113,145,404
114,145,405
115,146,376
116,146,377
117,146,391
118,146,392
119,146,393
120,146,394
121,146,395
122,146,396
123,146,397
124,146,398
125,146,399
126,146,400
127,146,401
128,146,402
129,146,403
130,146,404
131,146,405
132,147,393
133,147,394
134,147,395
135,147,396
136,147,397
137,147,398
138,147,399
139,147,400
140,147,401
141,147,402
142,148,397
143,148,398
144,148,399
145,148,400
146,148,401
147,150,391
148,151,388
149,151,389
150,151,390
151,151,391
152,151,392
153,151,399
154,151,400
155,151,401
156,151,402
157,151,403
158,151,404
159,151,405
160,151,406
161,152,388
162,152,389
163,152,390
164,152,391
165,152,392
166,152,399
167,152,400
168,152,401
169,152,402
170,152,403
171,152,404
172,152,405
173,152,406
174,152,407
175,152,412
176,152,413
177,153,388
178,153,389
179,153,390
180,153,391
181,153,392
182,153,399
183,153,400
184,153,401
185,153,402
186,153,403
187,153,404
188,153,405
189,153,406
190,153,407
191,153,412
192,153,413
193,154,387
194,154,388
195,154,389
196,154,390
197,154,391
198,154,392
199,154,393
200,154,394
201,154,395
202,154,396
203,154,397
204,154,398
205,154,399
206,154,400
207,154,401
208,154,402
209,154,403
210,154,404
211,154,405
212,154,406
213,154,407
214,154,408
215,154,409
216,154,410
217,154,411
218,154,412
219,154,413
220,154,414
221,155,387
222,155,388
223,155,389
224,155,390
225,155,391
226,155,392
227,155,393
